sku,barcode,title,url_handle,price_bgn,price_eur,brand,manufacturer,category,tags,target_audience,form,description,composition,usage,contraindications,image_url,status,is_otc
25369,5906204022563,Профихол Плюс добавка за сърдечно-съдовата система х 30 таблетки,profihol-plyus-dobavka-za-s-rdecno-s-dovata-sistema-h-30-tabletki,22.39,11.42,ПРОФИХОЛ,,,"Лечение и здраве, Сърдечно-съдова система, Сърце",Възрастни,Таблетки,"Профихол Плюс е хранителна добавка, специално разработена за поддържане на здравето на сърдечно-съдовата система. Съдържа ферментирал червен ориз, богат на Монаколин К. Добавените холин и коензим Q10 усилват ефекта, като подпомагат нормалната функция на черния дроб и защитават клетките от оксидативен стрес. Холинът в състава допринася за нормалния метаболизъм на липидите и хомоцистеина, а също така поддържа здравето на черния дроб. Коензим Q10, известен със своите антиоксидантни свойства, забавя процесите на стареене и подобрява функцията на сърцето и кръвоносните съдове. Профихол Плюс е подходящ за възрастни над 18 години, които искат да поддържат своята сърдечно-съдова функция и да защитят организма си от оксидативен стрес.","1 таблетка (1100 mg) съдържа: Коензим Q10 - 100 mg Холин - 82,5 mg Монаколин К - 2,9 mg","Препоръчителна дозировка: Възрастни: 1 таблетка вечер, приета с вода или по препоръка на специалист. Предупреждение Не е лекарствено средство. Да не се превишава препоръчителната дневна доза. Да не се използва като заместител на разнообразното хранене. Да се съхранява на стайна температура и на сухо, недостъпно за малки деца място.","Да не се превишава максималната дневна доза от 2,9 mg Монаколин Κ, извлечен от мая от червен ориз. Да не се приема от бременни или кърмещи жени, деца под 18 години и възрастни над 70 години. Потърсете съвет от лекар относно консумацията на този продукт, ако имате някакви здравословни проблеми. Да не се консумира, ако приемате лекарства за понижаване на холестерола, или ако вече консумирате други продукти, съдържащи дрожди/мая от червен ориз.",https://benu.bg/media/cache/product_view_default/images/products/25369/25369.webp,Active,True
457,5906204019747,Профлексон комплекс таблетки за стави х90,proflekson-kompleks-tabletki-h-90,89.99,45.89,PROFLEXON,NATURPRODUCT Баркод : 5906204019747,,"Лечение и здраве, Опорно-двигателна система",Възрастни,Таблетки,"Профлексон комплекс е подходящ за спортисти, възрастни хора, лица с наднормено тегло, хора с активна физическа дейност натоварваща ставите.",МСМ Глюкозаминът Колагенът Босвелията Манганът,Препоръчителна доза: по 3 таблетки дневно за възрастни.,"Да не се приема от пациенти, които са свръхчувствителни към някоя от съставките на продукта.",https://benu.bg/media/cache/product_view_default/images/products/457/457.webp,Active,True
9777,3800201611749,ProHelico капсули пробиотик при бактериални инфекции в стомаха х60 Herbamedica,prohelico-kapsuli-probiotik-pri-bakterialni-infekcii-v-stomaha-h60-herbamedica,27.09,13.82,PROHELICO,HERBA MEDICA Баркод : 3800201611749,,"Лечение и здраве, Пробиотици, пребиотици, постбиотици и синбиотици, Пробиотици",Възрастни,Капсули,"Прохелико с Руlораѕѕ (пaтeнтoвaн щaм нa Lасtоbасіlluѕ rеutеrі) на Хербамедика, действа като противодейства на бактерията Helicobacter Pylori и така понижава бaктepиaлнoтo нaтoвapвaнe върху стомаха. Руlораѕѕ представлява изcyшeни чpeз пyлвepизиpaнe клeтки нa L. rеutеrі. Активната съставка действа като ce зaлeпя зa пoвъpxнocттa нa Н. Руlоrі и новосъставения кoмплeкc ce извeждa от opгaнизмa през чpeвния тpaкт. Пo тoзи нaчин ce нaмaлявa развитието нa Н. руlоrі в opгaнизмa, бeз дa ce нapyшaвa бaлaнca нa cтoмaшнo-чpeвнaтa микpoфлopa.",Руlораѕѕ™ 200 мг,"Препоръчителна дозировка: По 2 капсули дневно, 15 минути преди хранене. За по-устойчив ефект, добавката се приема в 4 последователни седмици.","Дa нe ce yпoтpeбявa кaтo зaмecтитeл нa paзнooбpaзнoтo xpaнeнe. Пpи бpeмeннocт и къpмeнe дa ce пpиeмa caмo cлeд кoнcyлтaция c лeкap. Дa нe ce пpeвишaвa днeвнaтa дoзa. Дa ce cъxpaнявa нa cyxo и тъмнo мяcтo, нeдocтъпнo зa мaлки дeцa.",https://benu.bg/media/cache/product_view_default/images/products/9777/9777.webp,Active,True
1470,8032595870951,Прокселан супозитории при простатит х10,prokselan-supozitorii-h-10,49.58,25.29,PROXELAN,NATURPHARMA BG* Баркод : 8032595870951,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Супозитории,"Прокселан супозитории представлява медицинско изделия за ректална употреба. Препоръчва се за локално лечение на аноректалния канал при конгестивни състояния, които могат да бъдат свързани с остър или хроничен простатит или с доброкачествена простатна хипертрофия.","Съдържание: тиквени семки, азиатска центела, босвелия, хеликрисум, витамин Е ацетат, масло от чаено дърво, натриева сол на хиалуронова киселина.","Препоръчителна дозировка : по една супозитория на ден, за предпочитане вечер преди лягане или както е предписал лекарят.","Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",https://benu.bg/media/cache/product_view_default/images/products/1470/1470-proxelan-sup-x-10.JPG,Active,True
1211,8050538120345,"Проктен крем при хемороиди, анални фисури, проктит 40мл",prokten-krem-40ml,43.69,22.28,PROCTEN,ERBAGIL* Баркод : 8050538120345,,"Лечение и здраве, Лечение на хемороиди",Възрастни,Крем,"Проктен крем е медицинско изделие за озонтерапия на хемороиди, анални фисури, проктит и улцерозен проктоколит. Противодейства на възпалението, зачервяването, сърбежа, паренето и отока. Притежава лубрикантно (смазващо) и протективно действие и стимулира тъканната регенерация и реепителизация.","OZOILE (Стабилни oзониди с витамин Е ацетат), аргинин, екстракт от листа на касис (Ribes Nigrum), глициризинова киселина, масло от листа на чаено дърво (Melaleuca Alternifolia), натриев хиалуронат, бял восък (Cera Alba).",Препоръчителна дозировка: Нанасяйте продукта директно върху засегнатата област. Периодът на лечение зависи от бързината на терапевтичния отговор.,"Продуктът е медицинско изделие. Да се внимава при свръхчувствителност към някоя от съставките. Не поглъщайте. Съхранявайте на място, недостъпно за деца. В случай, че симптомите персистират, консултирайте се с лекар.",https://benu.bg/media/cache/product_view_default/images/products/1211/1211.webp,Active,True
1208,8032595870548,"Проктис М ректална маз при външни и вътрешни хемороиди,анални рагади 30г",proktis-m-rektalna-maz-30g,16.39,8.36,PROKTIS-M,NATURPHARMA BG* Баркод : 8032595870548,,"Лечение и здраве, Лечение на хемороиди",Възрастни,,"Проктис М унгвент е медицинско изделие, предназначено за поддържане на ежедневна хигиена на перианалната област по време на и след наличието на хемороиди, проктити, криптити, анални рагади, фисури, перианални фистули, анален сърбеж и раздразнение. Мазта придава незабавно усещане за свежест и има успокояващо действие. Натриевата сол на хиалуроновата киселина в Проктис-М ректална маз: 1. Активизира процеса на възстановяване и бързото заздравяване на тъканта (кожа и лигавица), което потиска процесите на възпаление; 2. Стимулира синтеза на колаген, като по този начин поддържа еластичността на кръвоносните съдове. Подсилва стените на кръвносните съдове и подобрява локалното кръвообращение.",Натриева сол на хиалуронова киселина,"Препоръчителна дозировка: При обостряне на симптомите: по 1 апликация два пъти дневно (сутрин и вечер), след баня и при възможност дефекация (изхождане); При отзвучаване на симптомите: по 1 апликация дневно (вечер), след баня и по възможност дефекация (изхождане);","Продуктът е медицинско изделие. Да се внимава при свръхчувствителност към някоя от съставките. В случай, че симптомите персистират, консултирайте се с лекар.",https://benu.bg/media/cache/product_view_default/images/products/1208/1208-proktis-m-rektalna-maz-30g.JPG,Active,True
1209,5054563197498,Прокто-гливенол крем за локално лечение на хемороиди 30г,prokto-glivenol-krem-30g,60.69,30.95,PROCTO GLYVENOL,GLAXOSMITHKLINE Баркод : 5054563197498,,"Лечение и здраве, Лечение на хемороиди",Възрастни,Крем,"Прокто-Гливенол крем е лекарствен продукт за локално приложение, който се използва за облекчаване на неприятните симптоми на вътрешните и външни хемороиди и подпомага процеса на оздравяване. Ефективно облекчава болката, сърбежа, отока и кървенето.",Лидокаинов хидрохлорид и трибенозид.,Препоръчителна дозировка: Когато симптомите са остри: Използвайте 1 апликация на крема Прокто-Гливенол два пъти дневно /сутрин и вечер/. Когато симптомите намалеят: Използвайте 1 апликация на крема веднъж дневно. Използвайте Прокто-Гливенол до пълното изчезване на симптомите.,"Прочетете внимателно листовката на лекарствения продукт! Не приемайте това лекарство, ако: сте алергични (свръхчувствителни) към аткивното и/или някое от помощните вещества.",https://benu.bg/media/cache/product_view_default/images/products/1209/1209.webp,Active,True
9143,3800232483100,Проповит Е таблетки при възпалено гърло х20,propovit-e-tabletki-pri-v-zpaleno-g-rlo-h20,18.48,9.42,PROPOVIT,HIGITEST 2000 Баркод : 3800232483100,,"Лечение и здраве, Грип и настинка, Болки в гърлото",Възрастни,Таблетки,"Хранителна добавка, източник на голям комплекс от биоактивни вещества, витамини и магнезий, които имат противовъзпалително, антибактериално, антивирусно, болкоуспокояващо и регенериращо действие. Приета като таблетки за смучене, тя действа като облекчава възпаленото гърло, санира устната кухина и има имуно- и общоукрепващ ефект върху организма.","Ментово масло, евкалиптово масло, прополис, витамин Е, подсладител Препоръчителна дозировка: 1 - 2 таблетки 3 пъти дневно.",Препоръчителна дозировка: 1 - 2 таблетки 3 пъти дневно.,"Да се съхранява на място, недостъпно за малки деца. Да не се превишава препоръчителната дневна доза. Продуктът не е заместител на разнообразното хранене.",https://benu.bg/media/cache/product_view_default/images/products/9143/9143-propovit-e.png,Active,True
8360,8360,Простафитол капсули 2х30 + Вигор плюс капсули х 30,prostafitol-kapsuli-2h30-vigor-plyus-kapsuli-h-30,49.58,25.29,PROSTAFYTOL,SKYSHOP Баркод : 8360,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"Промо пакетът включва 2 опаковки Простафитол 30капсули и 1 опаковка Простафитол Вигор Плюс за мъже Простафитол 30 капсули за здрава простата/ Prostaphytol Противовъзпалителни ефекти Мощна формула Бързо действие - вижте резултатите само за няколко дни Подобрява функционалността напикочния мехур и пикочните пътища Подобрява сексуалната активност Основни съставки: нар, куркума, коприва, Сереноа репенс, тиквено семе, ленено семе и др. Простафитол Вигор Плюс / Prostaphytol Vigor Plus Подобрява издръжливостта и жизнеността Мощна натурална смес за оптимално сексуално представяне По-голямо чувство за благополучие Лесен за прием, бързи резултати Първите резултати се наблюдават само след няколко дни прием",Състав на Prostaphytol Natural Formula х30 капсули Съдържание в 1 капсула: Сух екстракт от Сао Палмето (Serenoa Repens (Bartram) Small) 160 mg от които мастни киселини 48 mg Сух екстракт от корен от коприва (Urtica urens & Urtica dioica) 100 mg от които бета-ситостерол 0.8 mg Сух екстракт от ленено семе (Linum usitatissium L) 40 mg от които SDG (secoisolariciresinol diglucoside) 8 mg Екстракт от плод от нар (Punica Granatum L) 20 mg от които елагова киселина 8 mg Сух екстракт от семена от тиква ,Приемайте по 1 капсула дневно.,Продуктът е хранителна добавка и не може да замести пълноценното и здравословно хранене. Не превишавайте препоръчителната дневна доза. Да се съхранява далеч от деца. Съхранявайте на сухо и прохладно място при температура до 25 °C. Да не се приема при свръхчувствителност към някоя от съставките. При бременност и кърмене се консултирайте с лекар преди употреба.,https://benu.bg/media/cache/product_view_default/images/products/8360/8360-prostafitol.png,Active,True
8254,5060619859432,Простафитол капсули за подпомагане на функцията на простата х30,prostafitol-kapsuli-za-podpomagane-na-funkciyata-na-prostata-h30,43.99,22.43,PROSTAPHYTOL,СКАЙШОП БЪЛГАРИЯ Баркод : 5060619859432,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,Простафитол капсули х30: Допринася за подобряване функциите на пикочните пътища и пикочния мехур. Подпомага сексуалната активност. Притежава противовъзпалително действие. Мощна формула с изцяло натурални съставки. С бързо действие. Подпомага функцията на простата.,Сух екстракт от Сао Палмето - 160 мг. - от които мастни киселини - 48 мг. Сух екстракт от корен от коприва - 100 мг. - от които бета-ситостерол - 0.8 мг. Сух екстракт от ленено семе - 40 мг. - от които SDG - 8 мг. Екстракт от плод от нар - 20 мг.от които елагова киселина - 8 мг. Сух екстракт от семена от тиква - 20 мг. Сух екстракт от куркума - 12.5 мг. - от които куркумин - 11.87 мг. Ликопен - 7 мг. Витамин Е - 6 мг. Цинк - 4.8 мг. Витамин D3 - 5 мкг.,Препоръчителна дозировка: Приемайте по 1 капсула на ден,"Не използвайте, ако някое уплътнение е счупено или липсва! Дръжте далеч от деца!",https://benu.bg/media/cache/product_view_default/images/products/8254/8254-1-prostaphytol.png,Active,True
1458,3800212714996,Простакут капсули подпомага нормалната функция на простатната жлеза х30,prostakut-kapsuli-h-30,12.09,6.17,PROSTACUT,FORTEX LTD Баркод : 3800212714996,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"Простакут капсули представлява хранителна добавка, която подпомага пикочо-половата система и нормалното функциониране на простатната жлеза. Съдържа екстракт от върбовка, който намалява нуждата от чести уринирания и екстракт от коприва с благоприятно влияние по отношение детоксикацията на организма. Цинк и Селен са важени елементи с принос за нормална концентрация на тестостерон и сексуалната функция при мъжете. Действия: Допринася за правилната функция на простатната жлеза; Намалява честите нощни уринирания; Подпомага сексуална функция и сперматогенезата; Поддържа нормалните нива на тестостерон в кръвта",Състав: в 2 капсули: Коприва екстракт (Urtica dioica) - 300 мг Върбовка екстракт (Epilobium parviflorum) - 280 мг Пигеум африканум екстракт (Pygeum africanum) - 100 мг Цинк - 15 мг Селен - 50 мкг,Препоръчителна дозировка: по 2 капсули дневно.,"Този продукт е хранителна добавка и не трябва да се използва като заместител на разнообразното хранене. Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",https://benu.bg/media/cache/product_view_default/images/products/1458/1458.webp,Active,True
1455,3800217800045,Просталек капсули за здрава простата х40,prostalek-kapsulih-40,12.38,6.31,PROSTALEK,ZONAPHARM* Баркод : 3800217800045,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"Просталек капсули представлява хранителна добавка, която е предназначена да балансира функциите на простатната жлеза, като стимулира отделянето на увеличен обем урина и освобождава тъканите от токсични продукти. Приемът й насърчава сексуалната активност, оптимизира качеството на интимното общуване и нормализира хормоналното равновесие. Като профилактично средство възпира възможни негативни промени в структурата и функциите на жлезата. Комплексното му въздействие се изразява както в защита и грижа за нормалното функциониране на простатата, така и в подобряване на общото здраве и сексуално дълголетие.","Състав в 2 капсули: глицин - 300 мг, ветрогон - стрък - 200 мг, коприва - корен - 200 мг , цинков цитрат - 100 мг, витамин В5 - 50 мг.","Препоръчителна дозировка: по 2 капсули дневно - 1 сутрин и 1 вечер, приети след хранене.","Този продукт е хранителна добавка и не трябва да се използва като заместител на разнообразното хранене. Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",https://benu.bg/media/cache/product_view_default/images/products/1455/1455.webp,Active,True
1457,279170093871,Простамин капсули в подкрепа на мъжкото здраве х30 Magnalabs,prostamin-kapsuli-h-30,92.2,47.02,PROSTAMIN,MAGNALABS Баркод : 279170093871,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"Простамин капсули представлява хранителна добавка, която повлиява благоприятно върху: нормалното функциониране на простатната жлеза; намаляване нуждата от чести нощни уринирания; нормалната сперматогенеза и сексуална функция при мъжете.",Състав в 1 таблетка: Serenoa repens - 332 мг Urtica dioica - 244 мг Epilobium parviflorum - 244 мг,Препоръчителна дозировка: 2 пъти дневно по 1 капсула.,"Този продукт е хранителна добавка и не трябва да се използва като заместител на разнообразното хранене. Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",https://benu.bg/media/cache/product_view_default/images/products/1457/1457.webp,Active,True
1446,4013054002537,Простамол Уно капсули при проблеми с простата 320мг х30,prostamol-uno-kapsuli-320mg-h-30,40.0,20.4,PROSTAMOL UNO,BERLIN CHEMIE Баркод : 4013054002537,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"Простамол уно капсули е урологичен лекарствен продукт от растителен произход, който се използва при възрастни мъже за лечение на смущения в уринирането (затруднено изпразване на пикочния мехур) вследствие доброкачествено уголемяване на простатата (от неканцерогенен произход), I и II стадий. При това състояние се наблюдават симптоми като: по-често уриниране, особено през нощта, слаба или прекъсната струя по време на уриниране, уриниране на капки, чувство за непълно изпразване на пикочния мехур, уриниране, съпроводено с болка и смущения в сексуалния живот. Дискомфортът е причинен от притискане на уретрата от уголемената простата.",Състав: всяка мека капсула съдържа 320 mg гъст екстракт от плодовете на Сереноа репенс (Serenoae repentis fructus extractum spisswn) (9-11:1).,"Препоръчителна дозировка: по 1 капсула дневно, по едно и също време на деня, с достатъчно количество течност, след хранене.","Прочетете внимателно листовката на лекарствения продукт! Не приемайте това лекарство, ако сте алергични (свръхчувствителни) към активното и/или някое от помощните вещества. Употреба при деца и юноши под 18 годишна възраст не се препоръчва.",https://benu.bg/media/cache/product_view_default/images/products/1446/1446.webp,Active,True
1445,4013054002346,Простамол Уно капсули при проблеми с простата 320мг х60,prostamol-uno-kapsuli-320mg-h-60,29.98,15.29,PROSTAMOL,BERLIN CHEMIE Баркод : 4013054002346,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"Простамол уно капсули е урологичен лекарствен продукт от растителен произход, който се използва при възрастни мъже за лечение на смущения в уринирането (затруднено изпразване на пикочния мехур) вследствие доброкачествено уголемяване на простатата (от неканцерогенен произход), I и II стадий. При това състояние се наблюдават симптоми като: по-често уриниране, особено през нощта, слаба или прекъсната струя по време на уриниране, уриниране на капки, чувство за непълно изпразване на пикочния мехур, уриниране, съпроводено с болка и смущения в сексуалния живот. Дискомфортът е причинен от притискане на уретрата от уголемената простата.",Състав: всяка мека капсула съдържа 320 mg гъст екстракт от плодовете на Сереноа репенс (Serenoae repentis fructus extractum spisswn) (9-11:1).,"Препоръчителна дозировка: по 1 капсула дневно, по едно и също време на деня, с достатъчно количество течност, след хранене.","Прочетете внимателно листовката на лекарствения продукт! Не приемайте това лекарство, ако сте алергични (свръхчувствителни) към активното и/или някое от помощните вещества. Употреба при деца и юноши под 18 годишна възраст не се препоръчва.",https://benu.bg/media/cache/product_view_default/images/products/1445/1445.webp,Active,True
1471,3800210161167,Простарен таблетки грижа за простатата х60 Botanic,prostaren-tabletki-h-60-botanik,12.09,6.17,PROSTAREN,BRANDEX* Баркод : 3800210161167,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Таблетки,"Простарен таблетки представлява хранителна добавка, която оказва благоприятно въздействие върху пикочните пътища и простатната жлеза и се препоръчва при проблеми с простатата, хиперплазия на простатата, простатит, инфекции на пикочните пътища. Включената в състава Върбовка спомага за поддържане на хормоналния баланс (свързан с нормалния размер на простатната жлеза) и подпомага отделянето на микроогранизми и отпадни продукти. Проантоцианидините от Гроздовото семе и Селенът (L-селенометионин от натурален източник) са биохимична защита за простатните тъкани и други жлези, като ги пазят от оксидативен стрес и поддържат естествената им устойчивост към различни фактори от външната и вътрешната среда. Селенът влияе положително върху сперматогенезата и нормалното функциониране на имунната система.","Съдържание: върбовка екстракт (Extr. Epilobium parviflorum & Epilobium angustifolium) - 175 мг, гроздово семе екстракт (Extr. Semen Vitis Viniferae) - 25 мг, селен от натурален източник (L-Selenomethionine - Lalmin Selenium Yeast) - 30 мкг.","Препоръчителна дозировка : два пъти дневно по 1 таблетка на гладно, с чаша вода.","Този продукт е хранителна добавка и не трябва да се използва като заместител на разнообразното хранене. Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",https://benu.bg/media/cache/product_view_default/images/products/1471/1471.webp,Active,True
1461,3800204150719,Простатизал плюс таблетки за укрепване здравето на простата 400мг х60,prostatizal-plyus-tabletki-400mg-h-60,28.69,14.63,PROSTATIZAL,VITAHERB BG* Баркод : 3800204150719,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Таблетки,"Простатизал плюс таблетки е хранителна добавка, която спомага за укрепване и възстановяване дейността на простатната жлеза. Подбраните билкови екстракти съдържат биологично активни вещества фитостероли, сапонини, танини, органични киселини, които съдействат за намаляване риска от нарушения във функциите на отделителната и половата система при мъжете.","Състав в 1 таблетка: Дребноцветна върбовка стрък (Extr. Hb. Epilodium parviflorum) - 70 мг Леска кори (Extr. Cort, Corylus avellanae) - 60 мг Гръмотрън корени (Extr, Pad. Ononis spinosa) - 50 мг Невен цвят (Extr. Fl. Calendula officinalis) - 20 мг","Препоръчителна дозировка: 2 пъти по 1 таблетка дневно след хранене, като за постигане на траен резултат е необходимо продължителността на приемане да не е по-малко от 3 месеца.","Този продукт е хранителна добавка и не трябва да се използва като заместител на разнообразното хранене. Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",https://benu.bg/media/cache/product_view_default/images/products/1461/1461.webp,Active,True
6546,5319991983717,Простатол комплекс капсули за здрава простата х30 Natura Therapy,prostatol-kompleks-kapsuli-h-30-natura-therapy,28.59,14.58,PROSTATOL,Natura Therapy Баркод : 5319991983717,,"Лечение и здраве, Мъжко здраве, Простата",Възрастни,Капсули,"ПРОСТАТОЛ КОМПЛЕКС е хранителна добавка, която подпомага нормалната функция на простатата.","Eкстракт от тиквени семки (Curcubita moschata Duch), екстракт от коприва (Urtica dioica L.), екстракт от палма Со Палмето (Serenoa repens), екстракт от африканска череша (Pygeum Africanum.L), екстракт от домати (Solanum lycopersicum), цинк (Zinc picolinate).",Приемайте по 1-2 капсули на ден с чаша вода.,Продуктът е предназначен за лица над 18 години. Не превишавайте препоръчителната дневна доза.,https://benu.bg/media/cache/product_view_default/images/products/6546/6546-prostatolcomplex.png,Active,True
1002,3800204150726,Псориазал плюс таблетки при псориазис 420мг х60,psoriazal-plyus-tabletki-420mg-h-60,22.69,11.57,PSORIASAL,VITAHERB BG* Баркод : 3800204150726,,"Лечение и здраве, Кожни болести, Псориазис",Възрастни,Таблетки,"Псориазал Плюс съдейства за подобряване състоянието на кожата при различните форми на псориазис и действа срещу възпалителните кожни процеси, подпомагайки кожното кръвоснабдяване. Различните активнодействащи вещества упражняват комплексно въздействие върху кожата, като тонизират нейните структури, стабилизират кръвоносните ? съдове, подобряват обмяната на веществата и процесите на епителизация. Продуктът има силно изразени антиалергични, противовъзпалителни, противобактериални и антисептични свойства, които допълнително осигуряват комфорт за кожата.",Съдържание в 1 таблетка: Сарсапарила – корени (Extr. Rad. Smilax officinalis) 100 mg; Бреза – листа (Extr. Fol. Betulae albae) 75 mg; Коприва – листа (Extr. Fol. Urticae dioicae) 25 mg; Репей – корен (Extr. Rad. Bardanae) 25 mg; Камшик – стрърещ (като гореща напитка).,"Препоръчителна дозировка: Приема се 2 пъти по 1 таблетка дневно след хранене, като за постигане на траен резултат е необходимо продължителността на приемане да не е по-малко от 3 месеца.",Хранителна добавка. Да не се използва като заместител на пълноценното и разнообразно хранене. Продуктът не се препоръчва при деца до 3 години. Да не се приема от лица с непоносимост към някое от веществата в състава.,https://benu.bg/media/cache/product_view_default/images/products/1002/1002.webp,Active,True
6731,279170154176,Пулмотон капсули за дихателните пътища х30 Magnalabs,pulmoton-kapsuli-h-30-magnalabs,31.9,16.27,PULMOTON,MAGNALABS Баркод : 279170154176,,"Лечение и здраве, Имунна система, Имуностимуланти за възрастни",Възрастни,Капсули,"Пулмотон благоприятно повлиява: Функцията на дихателната система, включително при Бронхиална астма и Хронична Обструктивна Белодробна Болест и възпаления. Отхрачватето и отделянето на секрети от дихателните пътица при спазми и инфекции (туберкулоза вкл. Стимулирането на имунитета при респираторни заболявания. Разширява бронхите и намалява спазмите. Облекчава кашлшцата и отделянето на секрети при инфекции на дихателните пътища и алергии– бронхити, пневмонии, астма, алергичен ринит. Има противовъзпалително и антиоксидантно действие и подобрява устойчивостта на организма към респираторни вируси и бактерии.","Съдържание: Tylophora asthmatica root – 150 mg, Emblica officinalis fruit – 40 mg, Piper longum fruit – 40 mg , Zingiber officinale root - 40 mg, Adhatoda vasica leaves - 40 mg, Ocimum teniflorum leaves–40 mg, Glycerrhiza glabra 40 mg, Piper nigrum fruit – 40 mg.","Приемайте Пулмотон в доза по 1 капсула сутрин и 1 капсула вечер. Предупреждение Този продукт е хранителна добавка и не трябва да се използва като заместител на разнообразното хранене. Да се съхранява на място, недостъпно за деца. Не е лекарствено средство. Да не се превишава дневната доза.",,https://benu.bg/media/cache/product_view_default/images/products/6731/6731-pulmoton.png,Active,True
696,8699540040106,Пулсет таблетки при повишена киселинност в стомаха 20мг х14 Nobel,pulset-tabletki-20mg-h-14,14.39,7.34,PULCET,NOBEL PHARMA* Баркод : 8699540040106,,"Лечение и здраве, Храносмилателна система, Киселини (рефлукс), гастрит и язви",Възрастни,Таблетки,"СЪСТАВ: Пантопразол (Pantoprazole) ПОКАЗАНИЯ: Pulcet се използва за краткосрочно лечение на симптомите (като киселини, връщане на киселини в хранопровода, болка при преглъщане) свързани с гастроезофагеална рефлуксна болест, предизвикана от връщане на киселина от стомаха. ДОЗИРОВКА И ПРИЛОЖЕНИЕ: Възрастни и юноши на и над 12 години: лечение на симптоми (напр. киселини, връщане на киселини в хранопровода, болка при преглъщане) свързани с гастро-езофагеална рефлуксна болест. Обичайната доза е 1 таблетка ПУЛСЕТ 20 mg дневно до изчезване на симптомите. Ако няма подобрение на симптомите за две седмици непрекъснато лечение, консултирайте се с Вашия лекар.",Съдържание в 1 капсула: Пантопразол (Pantoprazole) 20 mg.,"Препоръчителна дозировка: Възрастни и юноши на и над 12 години: по 1 таблетка дневно до изчезване на симптомите. Ако няма подобрение на симптомите за две седмици непрекъснато лечение, консултирайте се с Вашия лекар. Изчезване на симптомите се постига при прием на еднократно дневно период за 2-4 седмици. Приемайте Пулсет 1 час преди хранене. Трябва да поглъщате таблетката цяла, с малко вода. Не дъвчете и не нарушавайте нейната цялост.","Прочетете внимателно листовката на лекарствения продукт! Не приемайте това лекарство, ако сте алергични (свръхчувствителни) към аткивното и/или някое от помощните вещества.",https://benu.bg/media/cache/product_view_default/images/products/696/696.webp,Active,True
